CustomerID,CustomerName,Gender,Age,City,State,Segment
C02339,Customer_02339,Male,44,Visakhapatnam,Andhra Pradesh,Medium Value
C02340,Customer_02340,Male,42,Gaya,Bihar,Low Value
C02341,Customer_02341,Female,26,Varanasi,Uttar Pradesh,Low Value
C02342,Customer_02342,Male,58,Panaji,Goa,Low Value
C02343,Customer_02343,Female,65,New Delhi,Delhi,Medium Value
C02344,Customer_02344,Female,29,Kochi,Kerala,Medium Value
C02345,Customer_02345,Male,27,Amritsar,Punjab,Medium Value
C02346,Customer_02346,Female,23,Ranchi,Jharkhand,Medium Value
C02347,Customer_02347,Female,51,Bhubaneswar,Odisha,High Value
C02348,Customer_02348,Female,58,Cuttack,Odisha,Low Value
C02349,Customer_02349,Female,36,Bengaluru,Karnataka,High Value
C02350,Customer_02350,Male,23,Margao,Goa,High Value
C02351,Customer_02351,Female,19,Indore,Madhya Pradesh,Medium Value
C02352,Customer_02352,Male,32,Visakhapatnam,Andhra Pradesh,High Value
C02353,Customer_02353,Female,34,Raipur,Chhattisgarh,Low Value
C02354,Customer_02354,Female,33,Hyderabad,Telangana,Low Value
C02355,Customer_02355,Female,45,Raipur,Chhattisgarh,Low Value
C02356,Customer_02356,Male,38,Chennai,Tamil Nadu,Low Value
C02357,Customer_02357,Male,25,New Delhi,Delhi,Medium Value
C02358,Customer_02358,Male,27,Faridabad,Haryana,Medium Value
C02359,Customer_02359,Male,27,New Delhi,Delhi,Medium Value
C02360,Customer_02360,Male,27,Margao,Goa,High Value
C02361,Customer_02361,Female,26,Kozhikode,Kerala,Medium Value
C02362,Customer_02362,Male,45,Ahmedabad,Gujarat,Low Value
C02363,Customer_02363,Female,41,Coimbatore,Tamil Nadu,Medium Value
C02364,Customer_02364,Male,36,Hyderabad,Telangana,Medium Value
C02365,Customer_02365,Female,50,Jodhpur,Rajasthan,Low Value
C02366,Customer_02366,Female,21,Kolkata,West Bengal,High Value
C02367,Customer_02367,Female,20,Thiruvananthapuram,Kerala,Medium Value
C02368,Customer_02368,Female,59,Hyderabad,Telangana,High Value
C02369,Customer_02369,Male,29,Bhubaneswar,Odisha,Low Value
C02370,Customer_02370,Female,35,Delhi,Delhi,Medium Value
C02371,Customer_02371,Male,40,Gaya,Bihar,Low Value
C02372,Customer_02372,Male,37,Panaji,Goa,Medium Value
C02373,Customer_02373,Female,23,Jamshedpur,Jharkhand,Low Value
C02374,Customer_02374,Female,51,Kolkata,West Bengal,Medium Value
C02375,Customer_02375,Female,59,New Delhi,Delhi,Medium Value
C02376,Customer_02376,Male,19,Bhubaneswar,Odisha,Medium Value
C02377,Customer_02377,Male,47,Surat,Gujarat,Medium Value
C02378,Customer_02378,Male,26,Coimbatore,Tamil Nadu,Medium Value
C02379,Customer_02379,Male,44,Visakhapatnam,Andhra Pradesh,Medium Value
C02380,Customer_02380,Male,59,Margao,Goa,High Value
C02381,Customer_02381,Male,51,New Delhi,Delhi,Medium Value
C02382,Customer_02382,Male,57,Bengaluru,Karnataka,Medium Value
C02383,Customer_02383,Female,41,Guwahati,Assam,Medium Value
C02384,Customer_02384,Male,34,Raipur,Chhattisgarh,Medium Value
C02385,Customer_02385,Female,46,Raipur,Chhattisgarh,Low Value
C02386,Customer_02386,Male,53,Ranchi,Jharkhand,Low Value
C02387,Customer_02387,Female,29,Cuttack,Odisha,Medium Value
C02388,Customer_02388,Male,48,Raipur,Chhattisgarh,Low Value
C02389,Customer_02389,Male,26,Patna,Bihar,High Value
C02390,Customer_02390,Female,36,Ludhiana,Punjab,Low Value
C02391,Customer_02391,Male,63,Warangal,Telangana,Medium Value
C02392,Customer_02392,Female,63,New Delhi,Delhi,Medium Value
C02393,Customer_02393,Male,34,Raipur,Chhattisgarh,High Value
C02394,Customer_02394,Other,19,Vijayawada,Andhra Pradesh,High Value
C02395,Customer_02395,Male,57,Gaya,Bihar,High Value
C02396,Customer_02396,Male,22,Delhi,Delhi,High Value
C02397,Customer_02397,Female,56,Ranchi,Jharkhand,High Value
C02398,Customer_02398,Male,65,Nashik,Maharashtra,Low Value
C02399,Customer_02399,Female,33,Guwahati,Assam,Medium Value
C02400,Customer_02400,Male,34,Margao,Goa,Medium Value
C02401,Customer_02401,Female,44,Jamshedpur,Jharkhand,Low Value
C02402,Customer_02402,Male,24,Faridabad,Haryana,High Value
C02403,Customer_02403,Female,25,Indore,Madhya Pradesh,Low Value
C02404,Customer_02404,Female,25,Gaya,Bihar,Medium Value
C02405,Customer_02405,Male,40,Thane,Maharashtra,Medium Value
C02406,Customer_02406,Male,49,Jamshedpur,Jharkhand,High Value
C02407,Customer_02407,Male,60,Hyderabad,Telangana,High Value
C02408,Customer_02408,Female,64,Delhi,Delhi,Medium Value
C02409,Customer_02409,Male,35,Panaji,Goa,High Value
C02410,Customer_02410,Male,55,Vijayawada,Andhra Pradesh,Medium Value
C02411,Customer_02411,Male,29,Gurugram,Haryana,High Value
C02412,Customer_02412,Male,32,Gurugram,Haryana,Medium Value
C02413,Customer_02413,Female,45,Hyderabad,Telangana,High Value
C02414,Customer_02414,Female,55,Faridabad,Haryana,Low Value
C02415,Customer_02415,Female,48,Bhubaneswar,Odisha,Medium Value
C02416,Customer_02416,Female,26,Indore,Madhya Pradesh,Low Value
C02417,Customer_02417,Female,25,Kolkata,West Bengal,High Value
C02418,Customer_02418,Male,63,Noida,Uttar Pradesh,Low Value
C02419,Customer_02419,Male,36,Vijayawada,Andhra Pradesh,Medium Value
C02420,Customer_02420,Female,25,Chennai,Tamil Nadu,Medium Value
C02421,Customer_02421,Female,51,Panaji,Goa,High Value
C02422,Customer_02422,Female,21,Kochi,Kerala,Medium Value
C02423,Customer_02423,Male,48,Guwahati,Assam,High Value
C02424,Customer_02424,Male,55,Vadodara,Gujarat,Medium Value
C02425,Customer_02425,Male,20,Patna,Bihar,High Value
C02426,Customer_02426,Female,52,Indore,Madhya Pradesh,Medium Value
C02427,Customer_02427,Female,36,Ranchi,Jharkhand,High Value
C02428,Customer_02428,Female,60,Gaya,Bihar,Medium Value
C02429,Customer_02429,Male,46,Hyderabad,Telangana,Medium Value
C02430,Customer_02430,Female,27,Ranchi,Jharkhand,Low Value
C02431,Customer_02431,Male,29,Gaya,Bihar,Medium Value
C02432,Customer_02432,Male,63,Raipur,Chhattisgarh,Low Value
C02433,Customer_02433,Female,47,Raipur,Chhattisgarh,Medium Value
C02434,Customer_02434,Male,47,Kochi,Kerala,Medium Value
C02435,Customer_02435,Male,35,Surat,Gujarat,High Value
C02436,Customer_02436,Female,41,Bhubaneswar,Odisha,High Value
C02437,Customer_02437,Female,49,Raipur,Chhattisgarh,Low Value
C02438,Customer_02438,Male,26,Madurai,Tamil Nadu,Medium Value
C02439,Customer_02439,Female,64,Madurai,Tamil Nadu,Medium Value
C02440,Customer_02440,Male,41,Margao,Goa,Medium Value
C02441,Customer_02441,Female,43,Ranchi,Jharkhand,Medium Value
C02442,Customer_02442,Female,20,Kochi,Kerala,Medium Value
C02443,Customer_02443,Female,40,Chennai,Tamil Nadu,Medium Value
C02444,Customer_02444,Female,28,New Delhi,Delhi,High Value
C02445,Customer_02445,Male,27,Hyderabad,Telangana,Medium Value
C02446,Customer_02446,Male,53,New Delhi,Delhi,Medium Value
C02447,Customer_02447,Male,30,Kolkata,West Bengal,Low Value
C02448,Customer_02448,Male,46,Kolkata,West Bengal,Medium Value
C02449,Customer_02449,Female,55,Guwahati,Assam,Medium Value
C02450,Customer_02450,Male,30,Surat,Gujarat,High Value
C02451,Customer_02451,Male,43,Nagpur,Maharashtra,High Value
C02452,Customer_02452,Male,37,New Delhi,Delhi,Low Value
C02453,Customer_02453,Female,22,Warangal,Telangana,Low Value
C02454,Customer_02454,Male,37,Noida,Uttar Pradesh,Medium Value
C02455,Customer_02455,Female,31,Cuttack,Odisha,Medium Value
C02456,Customer_02456,Male,62,Ludhiana,Punjab,High Value
C02457,Customer_02457,Male,31,Margao,Goa,Low Value
C02458,Customer_02458,Male,25,Delhi,Delhi,High Value
C02459,Customer_02459,Female,65,Ludhiana,Punjab,Low Value
C02460,Customer_02460,Female,30,Kochi,Kerala,Medium Value
C02461,Customer_02461,Female,41,Kolkata,West Bengal,Medium Value
C02462,Customer_02462,Male,32,Vadodara,Gujarat,Low Value
C02463,Customer_02463,Male,18,Bhubaneswar,Odisha,Low Value
C02464,Customer_02464,Female,39,Thiruvananthapuram,Kerala,Medium Value
C02465,Customer_02465,Male,51,Visakhapatnam,Andhra Pradesh,Low Value
C02466,Customer_02466,Female,57,Vijayawada,Andhra Pradesh,Low Value
C02467,Customer_02467,Female,20,Kozhikode,Kerala,Low Value
C02468,Customer_02468,Male,43,Patna,Bihar,Low Value
C02469,Customer_02469,Female,31,Hyderabad,Telangana,Medium Value
C02470,Customer_02470,Male,58,Ludhiana,Punjab,Low Value
C02471,Customer_02471,Male,25,Kanpur,Uttar Pradesh,Low Value
C02472,Customer_02472,Male,33,Patna,Bihar,Medium Value
C02473,Customer_02473,Female,59,Delhi,Delhi,Medium Value
C02474,Customer_02474,Male,38,Indore,Madhya Pradesh,Medium Value
C02475,Customer_02475,Female,27,Panaji,Goa,Low Value
C02476,Customer_02476,Female,42,Guwahati,Assam,Low Value
C02477,Customer_02477,Female,55,Indore,Madhya Pradesh,Medium Value
C02478,Customer_02478,Female,39,New Delhi,Delhi,Medium Value
C02479,Customer_02479,Male,65,Guwahati,Assam,High Value
C02480,Customer_02480,Male,64,Nashik,Maharashtra,High Value
C02481,Customer_02481,Male,63,Durgapur,West Bengal,Medium Value
C02482,Customer_02482,Female,21,Hyderabad,Telangana,Medium Value
C02483,Customer_02483,Other,21,Faridabad,Haryana,Low Value
C02484,Customer_02484,Female,47,Guwahati,Assam,Medium Value
C02485,Customer_02485,Female,19,Bhopal,Madhya Pradesh,Low Value
C02486,Customer_02486,Female,46,Panaji,Goa,High Value
C02487,Customer_02487,Male,60,Gurugram,Haryana,Low Value
C02488,Customer_02488,Female,53,Vijayawada,Andhra Pradesh,Medium Value
C02489,Customer_02489,Female,38,Durgapur,West Bengal,Medium Value
C02490,Customer_02490,Male,38,Kochi,Kerala,Medium Value
C02491,Customer_02491,Female,65,Ludhiana,Punjab,Medium Value
C02492,Customer_02492,Male,38,Cuttack,Odisha,High Value
C02493,Customer_02493,Female,21,Madurai,Tamil Nadu,High Value
C02494,Customer_02494,Female,18,Guwahati,Assam,Low Value
C02495,Customer_02495,Female,43,Coimbatore,Tamil Nadu,Medium Value
C02496,Customer_02496,Male,19,Ahmedabad,Gujarat,Low Value
C02497,Customer_02497,Female,26,Coimbatore,Tamil Nadu,Medium Value
C02498,Customer_02498,Female,62,Jamshedpur,Jharkhand,Low Value
C02499,Customer_02499,Male,35,Raipur,Chhattisgarh,Medium Value
C02500,Customer_02500,Female,65,Raipur,Chhattisgarh,High Value
C02501,Customer_02501,Female,65,Ludhiana,Punjab,Medium Value
C02502,Customer_02502,Female,59,Noida,Uttar Pradesh,Low Value
C02503,Customer_02503,Male,58,Nashik,Maharashtra,Medium Value
C02504,Customer_02504,Male,28,Guwahati,Assam,High Value
C02505,Customer_02505,Female,42,Delhi,Delhi,Medium Value
C02506,Customer_02506,Male,43,Kochi,Kerala,Medium Value
C02507,Customer_02507,Male,53,Durgapur,West Bengal,Medium Value
C02508,Customer_02508,Female,59,Nagpur,Maharashtra,Medium Value
C02509,Customer_02509,Female,52,Ranchi,Jharkhand,Low Value
C02510,Customer_02510,Female,55,Mangaluru,Karnataka,Medium Value
C02511,Customer_02511,Male,20,Indore,Madhya Pradesh,Low Value
C02512,Customer_02512,Male,58,Lucknow,Uttar Pradesh,Medium Value
C02513,Customer_02513,Male,52,Kolkata,West Bengal,Medium Value
C02514,Customer_02514,Male,57,Jamshedpur,Jharkhand,Low Value
C02515,Customer_02515,Female,39,Jamshedpur,Jharkhand,Medium Value
C02516,Customer_02516,Female,25,Bengaluru,Karnataka,Medium Value
C02517,Customer_02517,Female,32,Hyderabad,Telangana,Low Value
C02518,Customer_02518,Male,62,Cuttack,Odisha,High Value
C02519,Customer_02519,Female,24,Warangal,Telangana,Medium Value
C02520,Customer_02520,Male,36,Bengaluru,Karnataka,High Value
C02521,Customer_02521,Male,57,Nagpur,Maharashtra,High Value
C02522,Customer_02522,Female,59,Thiruvananthapuram,Kerala,High Value
C02523,Customer_02523,Female,34,Madurai,Tamil Nadu,High Value
C02524,Customer_02524,Female,18,Mangaluru,Karnataka,Medium Value
C02525,Customer_02525,Male,62,Visakhapatnam,Andhra Pradesh,Low Value
C02526,Customer_02526,Female,46,Bengaluru,Karnataka,Medium Value
C02527,Customer_02527,Female,30,Kochi,Kerala,Medium Value
C02528,Customer_02528,Female,65,Bengaluru,Karnataka,Medium Value
C02529,Customer_02529,Male,46,Visakhapatnam,Andhra Pradesh,Low Value
C02530,Customer_02530,Female,58,Visakhapatnam,Andhra Pradesh,Low Value
C02531,Customer_02531,Female,59,Raipur,Chhattisgarh,Low Value
C02532,Customer_02532,Female,23,Durgapur,West Bengal,Low Value
C02533,Customer_02533,Male,22,Ludhiana,Punjab,High Value
C02534,Customer_02534,Male,51,Gurugram,Haryana,Medium Value
C02535,Customer_02535,Male,28,Jodhpur,Rajasthan,Medium Value
C02536,Customer_02536,Male,26,Warangal,Telangana,Medium Value
C02537,Customer_02537,Female,55,Thiruvananthapuram,Kerala,Medium Value
C02538,Customer_02538,Male,57,Vadodara,Gujarat,High Value
C02539,Customer_02539,Male,58,Raipur,Chhattisgarh,High Value
C02540,Customer_02540,Male,26,Jamshedpur,Jharkhand,Low Value
C02541,Customer_02541,Male,25,Durgapur,West Bengal,Medium Value
C02542,Customer_02542,Male,61,Margao,Goa,Medium Value
C02543,Customer_02543,Female,57,Delhi,Delhi,Medium Value
C02544,Customer_02544,Female,20,Cuttack,Odisha,Medium Value
C02545,Customer_02545,Male,30,Margao,Goa,Medium Value
C02546,Customer_02546,Male,36,Gurugram,Haryana,Medium Value
C02547,Customer_02547,Male,51,Udaipur,Rajasthan,High Value
C02548,Customer_02548,Male,49,Gurugram,Haryana,High Value
C02549,Customer_02549,Female,33,Panaji,Goa,Medium Value
C02550,Customer_02550,Female,53,Bhubaneswar,Odisha,Low Value
C02551,Customer_02551,Female,35,Lucknow,Uttar Pradesh,High Value
C02552,Customer_02552,Female,31,Udaipur,Rajasthan,Medium Value
C02553,Customer_02553,Male,47,Jamshedpur,Jharkhand,Low Value
C02554,Customer_02554,Female,19,Mysuru,Karnataka,Low Value
C02555,Customer_02555,Female,30,Vadodara,Gujarat,High Value
C02556,Customer_02556,Female,44,Udaipur,Rajasthan,Low Value
C02557,Customer_02557,Male,34,Amritsar,Punjab,Low Value
C02558,Customer_02558,Female,48,Nashik,Maharashtra,Low Value
C02559,Customer_02559,Female,32,Thiruvananthapuram,Kerala,Low Value
C02560,Customer_02560,Female,37,Margao,Goa,Low Value
C02561,Customer_02561,Male,22,Surat,Gujarat,Medium Value
C02562,Customer_02562,Female,24,Hyderabad,Telangana,Medium Value
C02563,Customer_02563,Female,35,Kolkata,West Bengal,Medium Value
C02564,Customer_02564,Female,28,Panaji,Goa,Medium Value
C02565,Customer_02565,Female,49,Guwahati,Assam,Medium Value
C02566,Customer_02566,Female,44,Indore,Madhya Pradesh,Low Value
C02567,Customer_02567,Male,43,Raipur,Chhattisgarh,Low Value
C02568,Customer_02568,Female,54,Chennai,Tamil Nadu,Medium Value
C02569,Customer_02569,Male,62,Raipur,Chhattisgarh,Medium Value
C02570,Customer_02570,Female,45,Bhopal,Madhya Pradesh,Medium Value
C02571,Customer_02571,Male,19,Amritsar,Punjab,High Value
C02572,Customer_02572,Female,37,Kozhikode,Kerala,Medium Value
C02573,Customer_02573,Female,21,Jodhpur,Rajasthan,High Value
C02574,Customer_02574,Female,30,Noida,Uttar Pradesh,Medium Value
C02575,Customer_02575,Female,41,Delhi,Delhi,Medium Value
C02576,Customer_02576,Female,65,Chennai,Tamil Nadu,High Value
C02577,Customer_02577,Female,55,Udaipur,Rajasthan,Medium Value
C02578,Customer_02578,Male,57,Varanasi,Uttar Pradesh,Medium Value
C02579,Customer_02579,Male,65,Faridabad,Haryana,Medium Value
C02580,Customer_02580,Male,62,Faridabad,Haryana,Low Value
C02581,Customer_02581,Male,46,Visakhapatnam,Andhra Pradesh,Medium Value
C02582,Customer_02582,Female,53,Cuttack,Odisha,Medium Value
C02583,Customer_02583,Female,19,Jaipur,Rajasthan,Medium Value
C02584,Customer_02584,Female,58,Guwahati,Assam,High Value
C02585,Customer_02585,Male,35,Thiruvananthapuram,Kerala,Low Value
C02586,Customer_02586,Male,25,Panaji,Goa,High Value
C02587,Customer_02587,Female,32,Warangal,Telangana,Low Value
C02588,Customer_02588,Female,58,Amritsar,Punjab,Medium Value
C02589,Customer_02589,Male,34,Mangaluru,Karnataka,Medium Value
C02590,Customer_02590,Female,40,Kolkata,West Bengal,Low Value
C02591,Customer_02591,Female,19,Vijayawada,Andhra Pradesh,Low Value
C02592,Customer_02592,Male,23,Ahmedabad,Gujarat,Low Value
C02593,Customer_02593,Female,46,Gaya,Bihar,Medium Value
C02594,Customer_02594,Male,44,Vadodara,Gujarat,High Value
C02595,Customer_02595,Female,54,Guwahati,Assam,Low Value
C02596,Customer_02596,Male,51,Bhopal,Madhya Pradesh,High Value
C02597,Customer_02597,Male,35,Jodhpur,Rajasthan,Low Value
C02598,Customer_02598,Female,59,Warangal,Telangana,Low Value
C02599,Customer_02599,Male,27,Mumbai,Maharashtra,Low Value
C02600,Customer_02600,Female,55,Mumbai,Maharashtra,Low Value
C02601,Customer_02601,Male,61,Jodhpur,Rajasthan,High Value
C02602,Customer_02602,Male,34,Chennai,Tamil Nadu,Medium Value
C02603,Customer_02603,Male,30,Visakhapatnam,Andhra Pradesh,High Value
C02604,Customer_02604,Female,65,Bhopal,Madhya Pradesh,High Value
C02605,Customer_02605,Female,59,Coimbatore,Tamil Nadu,Medium Value
C02606,Customer_02606,Male,44,New Delhi,Delhi,High Value
C02607,Customer_02607,Female,19,Warangal,Telangana,Low Value
C02608,Customer_02608,Female,51,Cuttack,Odisha,Low Value
C02609,Customer_02609,Female,48,Raipur,Chhattisgarh,Medium Value
C02610,Customer_02610,Female,40,Kanpur,Uttar Pradesh,Medium Value
C02611,Customer_02611,Female,24,Amritsar,Punjab,Low Value
C02612,Customer_02612,Male,55,Bhopal,Madhya Pradesh,Low Value
C02613,Customer_02613,Male,50,Cuttack,Odisha,Low Value
C02614,Customer_02614,Male,29,Visakhapatnam,Andhra Pradesh,Medium Value
C02615,Customer_02615,Male,62,Pune,Maharashtra,Low Value
C02616,Customer_02616,Male,29,Gaya,Bihar,High Value
C02617,Customer_02617,Female,36,Gaya,Bihar,Low Value
C02618,Customer_02618,Male,26,Mangaluru,Karnataka,Low Value
C02619,Customer_02619,Male,27,Delhi,Delhi,Low Value
C02620,Customer_02620,Female,34,Warangal,Telangana,Medium Value
C02621,Customer_02621,Male,57,Coimbatore,Tamil Nadu,Low Value
C02622,Customer_02622,Male,56,Ahmedabad,Gujarat,Medium Value
C02623,Customer_02623,Male,58,Nashik,Maharashtra,Medium Value
C02624,Customer_02624,Female,27,New Delhi,Delhi,Low Value
C02625,Customer_02625,Male,29,Margao,Goa,High Value
C02626,Customer_02626,Male,32,Bengaluru,Karnataka,Medium Value
C02627,Customer_02627,Female,48,Madurai,Tamil Nadu,Low Value
C02628,Customer_02628,Female,32,Vadodara,Gujarat,Low Value
C02629,Customer_02629,Female,45,Varanasi,Uttar Pradesh,Low Value
C02630,Customer_02630,Female,21,Panaji,Goa,High Value
C02631,Customer_02631,Male,53,Hyderabad,Telangana,Low Value
C02632,Customer_02632,Male,18,Guwahati,Assam,High Value
C02633,Customer_02633,Male,61,Hyderabad,Telangana,Low Value
C02634,Customer_02634,Male,51,Raipur,Chhattisgarh,Medium Value
C02635,Customer_02635,Male,64,Ludhiana,Punjab,Low Value
C02636,Customer_02636,Male,34,Bhopal,Madhya Pradesh,Medium Value
C02637,Customer_02637,Female,56,Mysuru,Karnataka,Low Value
C02638,Customer_02638,Female,55,Faridabad,Haryana,Medium Value
C02639,Customer_02639,Male,61,Amritsar,Punjab,Medium Value
C02640,Customer_02640,Female,50,Ludhiana,Punjab,Medium Value
C02641,Customer_02641,Male,38,Kanpur,Uttar Pradesh,Low Value
C02642,Customer_02642,Male,43,Mangaluru,Karnataka,Medium Value
C02643,Customer_02643,Female,63,Surat,Gujarat,High Value
C02644,Customer_02644,Male,53,Amritsar,Punjab,Medium Value
C02645,Customer_02645,Male,22,Vijayawada,Andhra Pradesh,Low Value
C02646,Customer_02646,Male,50,Pune,Maharashtra,Medium Value
C02647,Customer_02647,Female,18,Ahmedabad,Gujarat,Medium Value
C02648,Customer_02648,Female,23,Margao,Goa,Medium Value
C02649,Customer_02649,Male,54,Mangaluru,Karnataka,Low Value
C02650,Customer_02650,Female,19,Noida,Uttar Pradesh,Medium Value
C02651,Customer_02651,Female,22,Raipur,Chhattisgarh,Low Value
C02652,Customer_02652,Female,43,Faridabad,Haryana,Low Value
C02653,Customer_02653,Female,58,Guwahati,Assam,Medium Value
C02654,Customer_02654,Male,64,Bhopal,Madhya Pradesh,Medium Value
C02655,Customer_02655,Male,30,Vijayawada,Andhra Pradesh,Low Value
C02656,Customer_02656,Female,29,Ranchi,Jharkhand,Low Value
C02657,Customer_02657,Female,22,Madurai,Tamil Nadu,Low Value
C02658,Customer_02658,Female,19,Ludhiana,Punjab,Medium Value
C02659,Customer_02659,Female,21,Bhopal,Madhya Pradesh,High Value
C02660,Customer_02660,Female,44,Gurugram,Haryana,Medium Value
C02661,Customer_02661,Female,27,Ahmedabad,Gujarat,Medium Value
C02662,Customer_02662,Female,30,Thane,Maharashtra,Medium Value
C02663,Customer_02663,Female,61,Margao,Goa,Medium Value
C02664,Customer_02664,Female,19,Vijayawada,Andhra Pradesh,High Value
C02665,Customer_02665,Male,43,Mysuru,Karnataka,Medium Value
C02666,Customer_02666,Male,32,Mangaluru,Karnataka,High Value
C02667,Customer_02667,Female,63,Ahmedabad,Gujarat,High Value
C02668,Customer_02668,Female,27,Udaipur,Rajasthan,Low Value
C02669,Customer_02669,Female,39,Gurugram,Haryana,Medium Value
C02670,Customer_02670,Female,57,Kolkata,West Bengal,Medium Value
C02671,Customer_02671,Male,42,Warangal,Telangana,High Value
C02672,Customer_02672,Male,32,Kanpur,Uttar Pradesh,Medium Value
C02673,Customer_02673,Female,30,Panaji,Goa,Medium Value
C02674,Customer_02674,Male,25,Nagpur,Maharashtra,High Value
C02675,Customer_02675,Male,38,Jaipur,Rajasthan,High Value
C02676,Customer_02676,Male,38,Vadodara,Gujarat,Low Value
C02677,Customer_02677,Male,39,New Delhi,Delhi,High Value
C02678,Customer_02678,Female,63,Faridabad,Haryana,High Value
C02679,Customer_02679,Male,50,Warangal,Telangana,Low Value
C02680,Customer_02680,Female,62,Faridabad,Haryana,Medium Value
C02681,Customer_02681,Male,44,Vadodara,Gujarat,Low Value
C02682,Customer_02682,Female,57,Bhubaneswar,Odisha,High Value
C02683,Customer_02683,Male,39,Panaji,Goa,Medium Value
C02684,Customer_02684,Female,47,Cuttack,Odisha,Medium Value
C02685,Customer_02685,Female,26,New Delhi,Delhi,Low Value
C02686,Customer_02686,Male,62,Ludhiana,Punjab,High Value
C02687,Customer_02687,Female,52,Jamshedpur,Jharkhand,Medium Value
C02688,Customer_02688,Female,35,Durgapur,West Bengal,High Value
C02689,Customer_02689,Male,59,Kanpur,Uttar Pradesh,High Value
C02690,Customer_02690,Male,22,Vadodara,Gujarat,Low Value
C02691,Customer_02691,Female,44,Patna,Bihar,High Value
C02692,Customer_02692,Female,23,Faridabad,Haryana,Low Value
C02693,Customer_02693,Male,49,Guwahati,Assam,High Value
C02694,Customer_02694,Male,25,Raipur,Chhattisgarh,Low Value
C02695,Customer_02695,Female,56,Nashik,Maharashtra,Medium Value
C02696,Customer_02696,Female,38,Hyderabad,Telangana,Low Value
C02697,Customer_02697,Female,35,Bengaluru,Karnataka,High Value
C02698,Customer_02698,Male,31,Cuttack,Odisha,Low Value
C02699,Customer_02699,Female,32,Warangal,Telangana,Low Value
C02700,Customer_02700,Male,59,Cuttack,Odisha,Medium Value
C02701,Customer_02701,Male,43,New Delhi,Delhi,Low Value
C02702,Customer_02702,Female,61,Jodhpur,Rajasthan,Medium Value
C02703,Customer_02703,Female,49,Surat,Gujarat,Low Value
C02704,Customer_02704,Male,56,Raipur,Chhattisgarh,Medium Value
C02705,Customer_02705,Male,45,Bhubaneswar,Odisha,Medium Value
C02706,Customer_02706,Female,56,Margao,Goa,Low Value
C02707,Customer_02707,Female,60,Jamshedpur,Jharkhand,Medium Value
C02708,Customer_02708,Female,49,Jaipur,Rajasthan,Medium Value
C02709,Customer_02709,Female,30,Bhubaneswar,Odisha,Low Value
C02710,Customer_02710,Male,32,Hyderabad,Telangana,Medium Value
C02711,Customer_02711,Other,35,Visakhapatnam,Andhra Pradesh,Medium Value
C02712,Customer_02712,Female,56,Raipur,Chhattisgarh,Medium Value
C02713,Customer_02713,Female,23,Cuttack,Odisha,Low Value
C02714,Customer_02714,Female,28,Raipur,Chhattisgarh,Low Value
C02715,Customer_02715,Female,49,Ahmedabad,Gujarat,Low Value
C02716,Customer_02716,Male,57,Kochi,Kerala,Low Value
C02717,Customer_02717,Male,37,Raipur,Chhattisgarh,Medium Value
C02718,Customer_02718,Female,50,Varanasi,Uttar Pradesh,High Value
C02719,Customer_02719,Male,57,Margao,Goa,High Value
C02720,Customer_02720,Male,25,Gaya,Bihar,High Value
C02721,Customer_02721,Female,52,Durgapur,West Bengal,High Value
C02722,Customer_02722,Female,22,Bhubaneswar,Odisha,Low Value
C02723,Customer_02723,Male,52,Noida,Uttar Pradesh,Low Value
C02724,Customer_02724,Female,64,Raipur,Chhattisgarh,Medium Value
C02725,Customer_02725,Female,31,Faridabad,Haryana,Low Value
C02726,Customer_02726,Female,38,Margao,Goa,Low Value
C02727,Customer_02727,Female,64,Bhubaneswar,Odisha,Low Value
C02728,Customer_02728,Male,41,Hyderabad,Telangana,Medium Value
C02729,Customer_02729,Male,34,New Delhi,Delhi,High Value
C02730,Customer_02730,Male,35,Jodhpur,Rajasthan,Medium Value
C02731,Customer_02731,Female,51,Ranchi,Jharkhand,High Value
C02732,Customer_02732,Female,29,Varanasi,Uttar Pradesh,Medium Value
C02733,Customer_02733,Female,33,Pune,Maharashtra,Low Value
C02734,Customer_02734,Female,21,Margao,Goa,Medium Value
C02735,Customer_02735,Female,42,Cuttack,Odisha,High Value
C02736,Customer_02736,Female,51,Indore,Madhya Pradesh,Medium Value
C02737,Customer_02737,Male,45,Vadodara,Gujarat,Medium Value
C02738,Customer_02738,Male,63,Noida,Uttar Pradesh,High Value
C02739,Customer_02739,Female,28,Bhubaneswar,Odisha,High Value
C02740,Customer_02740,Male,30,Lucknow,Uttar Pradesh,Low Value
C02741,Customer_02741,Male,48,New Delhi,Delhi,Medium Value
C02742,Customer_02742,Female,42,New Delhi,Delhi,Low Value
C02743,Customer_02743,Male,56,Jaipur,Rajasthan,Medium Value
C02744,Customer_02744,Female,27,Bengaluru,Karnataka,Medium Value
C02745,Customer_02745,Male,41,Varanasi,Uttar Pradesh,Medium Value
C02746,Customer_02746,Male,18,Cuttack,Odisha,Low Value
C02747,Customer_02747,Male,42,Lucknow,Uttar Pradesh,Low Value
C02748,Customer_02748,Female,45,Visakhapatnam,Andhra Pradesh,Medium Value
C02749,Customer_02749,Male,53,Jamshedpur,Jharkhand,High Value
C02750,Customer_02750,Female,35,Vijayawada,Andhra Pradesh,High Value
C02751,Customer_02751,Female,23,Amritsar,Punjab,Low Value
C02752,Customer_02752,Female,19,Ahmedabad,Gujarat,Medium Value
